id|name|rarity|type|attribute|power|counter|color|card_type|effect|image_url|alternate_art|series_id|series_name
OP03-060|Kalifa|UC|CHARACTER|Wisdom|4000|2000|Purple|Water Seven/Galley-La Company|[When Attacking] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Draw 2 cards and trash 1 card from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-060_p2.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-060|Kalifa|UC|CHARACTER|Wisdom|4000|2000|Purple|Water Seven/Galley-La Company|[When Attacking] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Draw 2 cards and trash 1 card from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-060_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-079|Vergo|UC|CHARACTER|Strike|5000|2000|Black|Navy/Donquixote Pirates|[DON!! x1] This Character cannot be K.O.'d in battle.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-079_p2.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-079|Vergo|UC|CHARACTER|Strike|5000|2000|Black|Navy/Donquixote Pirates|[DON!! x1] This Character cannot be K.O.'d in battle.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-079_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-079|Vergo|UC|CHARACTER|Strike|5000|2000|Black|Navy/Donquixote Pirates|[DON!! x1] This Character cannot be K.O.'d in battle.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-079_p4.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-089|Brannew|R|CHARACTER|Wisdom|3000|1000|Black|Navy|[On Play] Look at 3 cards from the top of your deck; reveal up to 1 {Navy} type card other than [Brannew] and add it to your hand. Then, trash the rest.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-089_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-089|Brannew|R|CHARACTER|Wisdom|3000|1000|Black|Navy|[On Play] Look at 3 cards from the top of your deck; reveal up to 1 {Navy} type card other than [Brannew] and add it to your hand. Then, trash the rest.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-089_p4.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-089|Brannew|R|CHARACTER|Wisdom|3000|1000|Black|Navy|[On Play] Look at 3 cards from the top of your deck; reveal up to 1 {Navy} type card other than [Brannew] and add it to your hand. Then, trash the rest.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-089_p5.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-089|Brannew|R|CHARACTER|Wisdom|3000|1000|Black|Navy|[On Play] Look at 3 cards from the top of your deck; reveal up to 1 {Navy} type card other than [Brannew] and add it to your hand. Then, trash the rest.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-089_p6.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-094|Air Door|UC|EVENT||-|-|Black|CP9|"[Main] If your Leader's type includes ""CP"", look at 5 cards from the top of your deck; play up to 1 Character card with a type including ""CP"" and a cost of 5 or less. Then, trash the rest."|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-094_p1.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-094|Air Door|UC|EVENT||-|-|Black|CP9|"[Main] If your Leader's type includes ""CP"", look at 5 cards from the top of your deck; play up to 1 Character card with a type including ""CP"" and a cost of 5 or less. Then, trash the rest."|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-094_p2.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-094|Air Door|UC|EVENT||-|-|Black|CP9|"[Main] If your Leader's type includes ""CP"", look at 5 cards from the top of your deck; play up to 1 Character card with a type including ""CP"" and a cost of 5 or less. Then, trash the rest."|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-094_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-108|Charlotte Cracker|SR|CHARACTER|Slash|5000|1000|Yellow|Big Mom Pirates|[DON!! x1] If you have less Life cards than your opponent, this Character gains [Double Attack] and +1000 power.(This card deals 2 damage.)|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-108_p2.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-108|Charlotte Cracker|SR|CHARACTER|Slash|5000|1000|Yellow|Big Mom Pirates|[DON!! x1] If you have less Life cards than your opponent, this Character gains [Double Attack] and +1000 power.(This card deals 2 damage.)|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-108_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-110|Charlotte Smoothie|R|CHARACTER|Special|5000|1000|Yellow|Big Mom Pirates|[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: This Character gains +2000 power during this battle.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-110_p2.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-110|Charlotte Smoothie|R|CHARACTER|Special|5000|1000|Yellow|Big Mom Pirates|[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: This Character gains +2000 power during this battle.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-110_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-110|Charlotte Smoothie|R|CHARACTER|Special|5000|1000|Yellow|Big Mom Pirates|[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: This Character gains +2000 power during this battle.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-110_p4.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-110|Charlotte Smoothie|R|CHARACTER|Special|5000|1000|Yellow|Big Mom Pirates|[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: This Character gains +2000 power during this battle.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-110_p5.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-113|Charlotte Perospero|SR|CHARACTER|Special|5000|-|Yellow|Big Mom Pirates|[On K.O.] Look at 3 cards from the top of your deck; reveal up to 1 {Big Mom Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-113_p2.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-113|Charlotte Perospero|SR|CHARACTER|Special|5000|-|Yellow|Big Mom Pirates|[On K.O.] Look at 3 cards from the top of your deck; reveal up to 1 {Big Mom Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-113_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-116|Shirahoshi|UC|CHARACTER|Wisdom|-|1000|Yellow|Merfolk|[On Play] Draw 3 cards and trash 2 cards from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_p4.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-116|Shirahoshi|UC|CHARACTER|Wisdom|-|1000|Yellow|Merfolk|[On Play] Draw 3 cards and trash 2 cards from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_p5.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-116|Shirahoshi|UC|CHARACTER|Wisdom|-|1000|Yellow|Merfolk|[On Play] Draw 3 cards and trash 2 cards from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_p6.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-121|Thunder Bolt|C|EVENT||-|-|Yellow|The Four Emperors/Big Mom Pirates|[Main] You may trash 1 card from the top of your Life cards: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_p2.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-121|Thunder Bolt|C|EVENT||-|-|Yellow|The Four Emperors/Big Mom Pirates|[Main] You may trash 1 card from the top of your Life cards: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-121|Thunder Bolt|C|EVENT||-|-|Yellow|The Four Emperors/Big Mom Pirates|[Main] You may trash 1 card from the top of your Life cards: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_p4.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-122|Sogeking|SEC|CHARACTER|Ranged|6000|1000|Blue|Sniper Island|Also treat this card's name as [Usopp] according to the rules.[On Play] Return up to 1 Character with a cost of 6 or less to the owner's hand. Then, draw 2 cards and trash 2 cards from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-122_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-123|Charlotte Katakuri|SEC|CHARACTER|Strike|8000|-|Yellow|Big Mom Pirates|[On Play] Add up to 1 Character with a cost of 8 or less to the top or bottom of the owner's Life cards face-up.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-123_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP03-123|Charlotte Katakuri|SEC|CHARACTER|Strike|8000|-|Yellow|Big Mom Pirates|[On Play] Add up to 1 Character with a cost of 8 or less to the top or bottom of the owner's Life cards face-up.|https://en.onepiece-cardgame.com/images/cardlist/card/OP03-123_p4.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-029|Dellinger|C|CHARACTER|Strike|4000|1000|Green|Donquixote Pirates|[End of Your Turn] Set up to 1 of your DON!! cards as active.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-029_p1.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-029|Dellinger|C|CHARACTER|Strike|4000|1000|Green|Donquixote Pirates|[End of Your Turn] Set up to 1 of your DON!! cards as active.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-029_p2.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-029|Dellinger|C|CHARACTER|Strike|4000|1000|Green|Donquixote Pirates|[End of Your Turn] Set up to 1 of your DON!! cards as active.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-029_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-031|Donquixote Doflamingo|SR|CHARACTER|Special|10000|-|Green|The Seven Warlords of the Sea/Donquixote Pirates|[On Play] Up to a total of 3 of your opponent's rested Leader and Character cards will not become active in your opponent's next Refresh Phase.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-031_p2.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-031|Donquixote Doflamingo|SR|CHARACTER|Special|10000|-|Green|The Seven Warlords of the Sea/Donquixote Pirates|[On Play] Up to a total of 3 of your opponent's rested Leader and Character cards will not become active in your opponent's next Refresh Phase.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-031_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-032|Baby 5|UC|CHARACTER|Special|1000|2000|Green|Donquixote Pirates|[End of Your Turn] You may trash this Character: Set up to 2 of your DON!! cards as active.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-032_p1.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-032|Baby 5|UC|CHARACTER|Special|1000|2000|Green|Donquixote Pirates|[End of Your Turn] You may trash this Character: Set up to 2 of your DON!! cards as active.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-032_p2.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-032|Baby 5|UC|CHARACTER|Special|1000|2000|Green|Donquixote Pirates|[End of Your Turn] You may trash this Character: Set up to 2 of your DON!! cards as active.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-032_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-036|Donquixote Family|C|EVENT||-|-|Green|Donquixote Pirates|[Counter] Look at 5 cards from the top of your deck; reveal up to 1 {Donquixote Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-036_p1.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-036|Donquixote Family|C|EVENT||-|-|Green|Donquixote Pirates|[Counter] Look at 5 cards from the top of your deck; reveal up to 1 {Donquixote Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-036_p2.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-036|Donquixote Family|C|EVENT||-|-|Green|Donquixote Pirates|[Counter] Look at 5 cards from the top of your deck; reveal up to 1 {Donquixote Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-036_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-044|Kaido|SR|CHARACTER|Strike|12000|-|Blue|The Four Emperors/Animal Kingdom Pirates|[On Play] Return up to 1 Character with a cost of 8 or less and up to 1 Character with a cost of 3 or less to the owner's hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-044_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-044|Kaido|SR|CHARACTER|Strike|12000|-|Blue|The Four Emperors/Animal Kingdom Pirates|[On Play] Return up to 1 Character with a cost of 8 or less and up to 1 Character with a cost of 3 or less to the owner's hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-044_p4.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-056|Gum-Gum Red Roc|R|EVENT||-|-|Blue|Straw Hat Crew|[Main] Place up to 1 Character at the bottom of the owner's deck.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-056_p1.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-056|Gum-Gum Red Roc|R|EVENT||-|-|Blue|Straw Hat Crew|[Main] Place up to 1 Character at the bottom of the owner's deck.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-056_p2.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-056|Gum-Gum Red Roc|R|EVENT||-|-|Blue|Straw Hat Crew|[Main] Place up to 1 Character at the bottom of the owner's deck.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-056_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-056|Gum-Gum Red Roc|R|EVENT||-|-|Blue|Straw Hat Crew|[Main] Place up to 1 Character at the bottom of the owner's deck.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-056_p4.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-083|Sabo|SR|CHARACTER|Special|6000|1000|Black|Dressrosa/Revolutionary Army|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] None of your Characters can be K.O.'d by effects until the start of your next turn. Then, draw 2 cards and trash 2 cards from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-083_p4.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-089|Bartolomeo|R|CHARACTER|Special|3000|2000|Black|Dressrosa/Barto Club|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-089_p1.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-089|Bartolomeo|R|CHARACTER|Special|3000|2000|Black|Dressrosa/Barto Club|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-089_p2.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-089|Bartolomeo|R|CHARACTER|Special|3000|2000|Black|Dressrosa/Barto Club|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-089_p3.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-089|Bartolomeo|R|CHARACTER|Special|3000|2000|Black|Dressrosa/Barto Club|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-089_p4.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
OP04-095|Barrier!!|C|EVENT||-|-|Black|Dressrosa/Barto Club|[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 15 or more cards in your trash, that card gains an additional +2000 power during this battle.|https://en.onepiece-cardgame.com/images/cardlist/card/OP04-095_p1.png?250214|True|569301|ONE PIECE CARD THE BEST- [PRB-01]
